,source,target,weight
29574,SNAP47,ATXN10,0.518416360520669
29575,UBB,ATXN10,0.554828701223183
29576,PAFAH1B1,ATXN10,0.623110847774562
29577,CLTC,ATXN10,0.504808285133208
29578,TRIM37,ATXN10,0.519005084037833
29579,DYNLL2,ATXN10,0.648743488551356
29580,NFE2L1,ATXN10,0.508934875817708
29581,THRA,ATXN10,0.526741166966899
29582,CHGA,ATXN10,0.519349855413023
29583,MEG3,ATXN10,0.549336982687609
29584,KLC1,ATXN10,0.657823277014433
29585,VSNL1,ATXN10,0.580430538884962
29586,YWHAQ,ATXN10,0.591291820921288
29587,MYT1L,ATXN10,0.51607411449041
29588,FKBP3,ATXN10,0.617430264316922
29589,RTN1,ATXN10,0.67277055519497
29590,ATP6V1D,ATXN10,0.5475489764397
29591,TUBB2A,ATXN10,0.701070074819119
29592,SNCB,ATXN10,0.518523565472234
29593,GHITM,ATXN10,0.566764045810769
29594,NEDD8,ATXN10,0.542603350917959
29595,DPYSL2,ATXN10,0.515711005620587
29596,NEFL,ATXN10,0.572754368680447
29597,BASP1,ATXN10,0.608834413515627
29598,YWHAZ,ATXN10,0.626291813138032
29599,ATP6V1C1,ATXN10,0.526813644022615
29600,SEPT3,ATXN10,0.504765223494556
29601,NDUFA6,ATXN10,0.528751614087311
29602,ATXN10,ATXN10,1
29603,TUBA1B,ATXN10,0.609022083643786
29604,TUBA1A,ATXN10,0.704549346186394
29605,2900011O08RIK,ATXN10,0.557816340210266
29606,DNM1L,ATXN10,0.562572991934201
29607,EIF4A2,ATXN10,0.537498959619987
29608,LSAMP,ATXN10,0.547153412598555
29609,ATP6V1A,ATXN10,0.630829966044854
29610,TAGLN3,ATXN10,0.607460113995787
29611,ATP5J,ATXN10,0.512441632597093
29612,APP,ATXN10,0.581347569426311
29613,SOD1,ATXN10,0.502708709280431
29614,TTC3,ATXN10,0.658655170599013
29615,PPP2R1A,ATXN10,0.593020565815144
29616,HCFC1R1,ATXN10,0.552947928363613
29617,ATP6V1G2,ATXN10,0.573506791845012
29618,TUBB5,ATXN10,0.558582816887467
29619,ENPP5,ATXN10,0.52438459374938
29620,HSP90AB1,ATXN10,0.667777141130481
29621,NDUFA11,ATXN10,0.516730563622368
29622,PJA2,ATXN10,0.571853456929419
29623,EPB4.1L3,ATXN10,0.542454194976098
29624,MYL12B,ATXN10,0.578003856771796
29625,CALM2,ATXN10,0.681034186992335
29626,NRXN1,ATXN10,0.502289322469178
29627,OSBPL1A,ATXN10,0.564017866805024
29628,RIT2,ATXN10,0.519549489591663
29629,REEP5,ATXN10,0.640091290960174
29630,PAIP2,ATXN10,0.538253064036614
29631,PCDHA2,ATXN10,0.53339397516598
29632,NARS,ATXN10,0.574522605347652
29633,ATP5A1,ATXN10,0.557014557251341
29634,GOT1,ATXN10,0.50425558605962
29635,INA,ATXN10,0.63471573648242
29636,PDCD4,ATXN10,0.541857067479092
29637,CFL1,ATXN10,0.607457574679445
29638,PRDX5,ATXN10,0.527819608922358
29639,RTN3,ATXN10,0.638953567735751
29640,GNG3,ATXN10,0.627559803729257
29641,KIFAP3,ATXN10,0.640252031456829
29642,ATP1B1,ATXN10,0.652694295788396
29643,GDAP1,ATXN10,0.522490501810672
29644,SMAP1,ATXN10,0.530703598315968
29645,DNER,ATXN10,0.525223548648814
29646,KIF1A,ATXN10,0.516221721762367
29647,SCG5,ATXN10,0.550741311536795
29648,TMX4,ATXN10,0.509017746753141
29649,PLCB4,ATXN10,0.504605447753535
29650,SNAP25,ATXN10,0.662208063923898
29651,DSTN,ATXN10,0.57018251778359
29652,NAPB,ATXN10,0.59372872415398
29653,FKBP1A,ATXN10,0.50997427523543
29654,DYNLRB1,ATXN10,0.533962620204041
29655,MAP1LC3A,ATXN10,0.55977209951814
29656,SNHG11,ATXN10,0.585157478171554
29657,YWHAB,ATXN10,0.694595761296615
29658,VAPB,ATXN10,0.544979923167052
29659,GNAS,ATXN10,0.61385683314043
29660,ATP5E,ATXN10,0.50450010751073
29661,EEF1A2,ATXN10,0.563320004574512
29662,STMN3,ATXN10,0.686430445947448
29663,TUBB4B,ATXN10,0.553857192798779
29664,OLFM1,ATXN10,0.568610378569249
29665,KIF5C,ATXN10,0.570154869819066
29666,ATP5F1,ATXN10,0.585232378968914
29667,SARS,ATXN10,0.562258404570541
29668,NDUFC1,ATXN10,0.54842272365608
29669,PFN2,ATXN10,0.583239450566098
29670,STMN2,ATXN10,0.643043909367676
29671,SYT11,ATXN10,0.628318699905419
29672,MLLT11,ATXN10,0.665132012891502
29673,SV2A,ATXN10,0.566658906517443
29674,CMPK1,ATXN10,0.505645004183463
29675,ATPIF1,ATXN10,0.665087313899136
29676,E130218I03RIK,ATXN10,0.538973009036483
29677,CDC42,ATXN10,0.622252981470978
29678,ACOT7,ATXN10,0.623212836205572
29679,DNAJA1,ATXN10,0.507069272500396
29680,TXN1,ATXN10,0.579030041152697
29681,RAB2A,ATXN10,0.585991883506314
29682,2210016L21RIK,ATXN10,0.576343175130874
29683,COX6A1,ATXN10,0.534233776875712
29684,PEBP1,ATXN10,0.522226859954154
29685,CHCHD2,ATXN10,0.524829053894238
29686,YWHAG,ATXN10,0.61529805873158
29687,ATP5J2,ATXN10,0.516928631951581
29688,YWHAH,ATXN10,0.613720392065234
29689,GM1673,ATXN10,0.527381291692046
29690,NSG1,ATXN10,0.643375961758755
29691,CDK14,ATXN10,0.529409406791715
29692,UBE2K,ATXN10,0.517008291579843
29693,UCHL1,ATXN10,0.687597907586531
29694,RUFY3,ATXN10,0.52269125219662
29695,ATP6V1E1,ATXN10,0.622638826966013
29696,ENO2,ATXN10,0.621221390937798
29697,TPI1,ATXN10,0.605536906223765
29698,GABARAPL1,ATXN10,0.617562435502753
29699,LDHB,ATXN10,0.54925715614524
29700,NDUFA5,ATXN10,0.502403165067954
29701,NDUFB2,ATXN10,0.512842821770537
29702,NAP1L5,ATXN10,0.604133704281729
29703,TMSB10,ATXN10,0.512451973920858
29704,RAB7,ATXN10,0.56553798466342
29705,RAB6A,ATXN10,0.634640353308458
29706,GDE1,ATXN10,0.545670239698131
29707,ALDOA,ATXN10,0.557235378777712
29708,CEND1,ATXN10,0.626105614158471
29709,SEPW1,ATXN10,0.580944953077047
29710,CALM3,ATXN10,0.640524465945282
29711,ATP1A3,ATXN10,0.560467098557667
29712,CAPNS1,ATXN10,0.571651210224782
29713,TBCB,ATXN10,0.522625743795418
29714,CLIP3,ATXN10,0.576946933496584
29715,APLP1,ATXN10,0.539840055086597
29716,COX6B1,ATXN10,0.548595082322213
29717,GPI1,ATXN10,0.560828787317801
29718,NDUFA3,ATXN10,0.521209007810642
29719,EMC10,ATXN10,0.525540280160463
29720,SNRPN,ATXN10,0.679055038964169
29721,NDN,ATXN10,0.593944299238717
29722,NDUFC2,ATXN10,0.544875358371084
29723,ATP6V0D1,ATXN10,0.536002433409653
29724,HSBP1,ATXN10,0.585671206700443
29725,COX4I1,ATXN10,0.530458705953785
29726,MAP1LC3B,ATXN10,0.506720478219843
29727,TCF25,ATXN10,0.678852053742533
29728,VDAC3,ATXN10,0.577236531088087
29729,SLC25A4,ATXN10,0.690189413031669
29730,ATP6V1B2,ATXN10,0.507412480644605
29731,RAB3A,ATXN10,0.645888981640969
29732,SCOC,ATXN10,0.60797022565869
29733,TECR,ATXN10,0.609026325457579
29734,PRDX2,ATXN10,0.59632581513791
29735,GNAO1,ATXN10,0.562234605549251
29736,NDRG4,ATXN10,0.623790418018788
29737,RAB6B,ATXN10,0.650264608442739
29738,APLP2,ATXN10,0.540407768829936
29739,HSPA8,ATXN10,0.650733488615268
29740,IDH3A,ATXN10,0.511088232539506
29741,TSPAN3,ATXN10,0.517498776622516
29742,COX5A,ATXN10,0.597801747246802
29743,NPTN,ATXN10,0.558988560852081
29744,NEDD4,ATXN10,0.51409517339747
29745,MYO5A,ATXN10,0.538247205910705
29746,TMOD2,ATXN10,0.575844445318115
29747,COX7A2,ATXN10,0.589025167950016
29748,MT-ND1,ATXN10,0.543781492780126
29749,TSPAN7,ATXN10,0.526848898837253
29750,COX7B,ATXN10,0.60195963651806
29751,ATP6AP2,ATXN10,0.522018877073052
29752,GPRASP1,ATXN10,0.539390446631561
29753,BEX2,ATXN10,0.651897909877322
29754,TCEAL5,ATXN10,0.501770717356091
29755,NGFRAP1,ATXN10,0.618804201571285
29756,ZCCHC18,ATXN10,0.515909887715369
29757,GNL3L,ATXN10,0.554646035988237
29758,MAP7D2,ATXN10,0.538386947327671
29759,CXX1B,ATXN10,0.503198736340088
29760,GDI1,ATXN10,0.567326429099462
29761,CERK,CERK,1
29762,WIPI1,SLC1A3,0.530833358187485
29763,FOS,SLC1A3,0.544109101200062
29764,CLU,SLC1A3,0.77684025283004
29765,SLC1A3,SLC1A3,1
29766,VEGFA,SLC1A3,0.53458454907563
29767,SIX3OS1,SLC1A3,0.54933164354295
29768,CDH2,SLC1A3,0.504150570051156
29769,DBI,SLC1A3,0.746824369055766
29770,GLUL,SLC1A3,0.842122309848873
29771,PRDX6,SLC1A3,0.680330645147399
29772,ACSL3,SLC1A3,0.783195790713624
29773,SPC25,SLC1A3,0.719105914981409
29774,JUN,SLC1A3,0.579450306691467
29775,DKK3,SLC1A3,0.522122233664776
29776,APOE,SLC1A3,0.713236180215442
29777,MFGE8,SLC1A3,0.618873808778853
29778,RLBP1,SLC1A3,0.814220392528617
29779,GPM6B,SLC1A3,0.538453799945293
29780,MAPK8IP2,MAPK8IP2,1
29781,TTC3,MAPK8IP2,0.502414082196148
29782,MDM1,NADK2,0.618157259990248
29783,EPB4.1L2,NADK2,0.637373956388737
29784,IPMK,NADK2,0.539772019682584
29785,AGPAT3,NADK2,0.678372925230189
29786,REEP6,NADK2,0.637015005442031
29787,OAZ1,NADK2,0.533412117010186
29788,RIC8B,NADK2,0.542913074081057
29789,DDX5,NADK2,0.585626963387329
29790,RGS9,NADK2,0.65823838376994
29791,LLGL2,NADK2,0.540402338616602
29792,H3F3B,NADK2,0.564581114006812
29793,GM11744,NADK2,0.658848945154993
29794,PDE6G,NADK2,0.693931837340374
29795,LGALSL,NADK2,0.553562561359431
29796,FAM161A,NADK2,0.67734673334448
29797,OSBP2,NADK2,0.522634486844374
29798,CNOT6,NADK2,0.532773057235865
29799,GUK1,NADK2,0.537171425206623
29800,RCVRN,NADK2,0.707986721085001
29801,GUCY2E,NADK2,0.561258513214939
29802,TNFSF12,NADK2,0.586894030362444
29803,AIPL1,NADK2,0.678831516254734
29804,UNC119,NADK2,0.695389312689577
29805,RHOT1,NADK2,0.518649879330895
29806,DGKE,NADK2,0.553749361512365
29807,HSP90AA1,NADK2,0.557155545013879
29808,RDH12,NADK2,0.681081344944268
29809,MAK,NADK2,0.616151376945106
29810,SUSD3,NADK2,0.588703553357029
29811,NXNL2,NADK2,0.609522717526757
29812,SLC4A7,NADK2,0.593849885770934
29813,RBP3,NADK2,0.504241658276022
29814,CDHR1,NADK2,0.563057625751546
29815,DDHD1,NADK2,0.524324702205536
29816,OSGEP,NADK2,0.530567250798486
29817,RPGRIP1,NADK2,0.645955000381012
29818,NRL,NADK2,0.719515468752074
29819,EBPL,NADK2,0.653113046706022
29820,A930011O12RIK,NADK2,0.647728261948991
29821,PPP3CC,NADK2,0.542098130721385
29822,ANKRD33,NADK2,0.562462806604543
29823,PCBP2,NADK2,0.645946866615381
29824,ANKRD33B,NADK2,0.579693463720062
29825,LAPTM4B,NADK2,0.53487160004457
29826,EGFLAM,NADK2,0.510148871888923
29827,PTP4A3,NADK2,0.56777316083859
29828,ATF4,NADK2,0.552546434341213
29829,TOB2,NADK2,0.532704172612211
29830,PACSIN2,NADK2,0.522361832320722
29831,NADK2,NADK2,1
29832,A930003A15RIK,NADK2,0.642745907020894
29833,IMPG2,NADK2,0.630146673171709
29834,ARL6,NADK2,0.583692427665349
29835,HMGN1,NADK2,0.72175272693421
29836,TULP1,NADK2,0.701184414883616
29837,GLO1,NADK2,0.519638401551178
29838,BC033916,NADK2,0.621408580689061
29839,PLA2G7,NADK2,0.53420050788532
29840,PRPH2,NADK2,0.725935796707619
29841,GUCA1B,NADK2,0.641442228450849
29842,PPP2R2B,NADK2,0.551733632124581
29843,PDE6A,NADK2,0.670632311030215
29844,PPARGC1B,NADK2,0.547782296527323
29845,CPLX4,NADK2,0.671176216708046
29846,A330094K24RIK,NADK2,0.544110476406767
29847,HSBP1L1,NADK2,0.543490563377274
29848,STX3,NADK2,0.65009161937451
29849,CDK2AP2,NADK2,0.591867901351177
29850,CABP4,NADK2,0.573522596601417
29851,ARL3,NADK2,0.584016939166705
29852,GM21743,NADK2,0.580341071813532
29853,1810009A15RIK,NADK2,0.683678481041383
29854,ROM1,NADK2,0.71408265686274
29855,PFKFB2,NADK2,0.612680705199845
29856,ADIPOR1,NADK2,0.618253165740241
29857,PDC,NADK2,0.733656669936506
29858,NDUFS2,NADK2,0.629283256652957
29859,RP1,NADK2,0.715123756865609
29860,TMEM237,NADK2,0.54551128035735
29861,MPP4,NADK2,0.690571877964496
29862,SAG,NADK2,0.690841480761393
29863,STARD7,NADK2,0.523361527583194
29864,AI847159,NADK2,0.637771853667523
29865,NDRG3,NADK2,0.500895593291053
29866,SYS1,NADK2,0.512276301238765
29867,KCNB1,NADK2,0.627412203160332
29868,SLCO4A1,NADK2,0.512631405822375
29869,UCKL1,NADK2,0.504209937789363
29870,GM16119,NADK2,0.54611094398788
29871,PCMTD2,NADK2,0.628494788747714
29872,CERKL,NADK2,0.542771940623886
29873,NEUROD1,NADK2,0.709157420537536
29874,FABP12,NADK2,0.599470456764927
29875,ABCA4,NADK2,0.507684207453333
29876,USP33,NADK2,0.527748487736522
29877,SAMD7,NADK2,0.587691851596726
29878,PEX5L,NADK2,0.662848688941359
29879,BBS7,NADK2,0.528561699432561
29880,ANP32E,NADK2,0.656616429996596
29881,OTUD7B,NADK2,0.56983489314267
29882,PIAS3,NADK2,0.56953362187306
29883,PLEKHF2,NADK2,0.509368856891743
29884,EPB4.1,NADK2,0.669647427520257
29885,D4WSU53E,NADK2,0.598399580751918
29886,GNB1,NADK2,0.723898354818896
29887,SSU72,NADK2,0.675309422641823
29888,SAMD11,NADK2,0.697681968441271
29889,TDRD7,NADK2,0.579984944939628
29890,KDM4C,NADK2,0.53389180548049
29891,GLMN,NADK2,0.605289199958781
29892,PDE6B,NADK2,0.735427045996703
29893,PRKAB1,NADK2,0.527458344484538
29894,TRAFD1,NADK2,0.542613484534523
29895,RABGEF1,NADK2,0.54601070293001
29896,LYAR,NADK2,0.616461851065117
29897,PROM1,NADK2,0.644483878164426
29898,CNGA1,NADK2,0.687749552397431
29899,PPEF2,NADK2,0.554325470556843
29900,RHO,NADK2,0.68497510197063
29901,YBX3,NADK2,0.63761680667262
29902,FAM3C,NADK2,0.529209022198725
29903,IMPDH1,NADK2,0.621958723560072
29904,GNGT1,NADK2,0.686542539883002
29905,CCDC126,NADK2,0.602960064942052
29906,TAX1BP1,NADK2,0.613634404508163
29907,VOPP1,NADK2,0.571560450900767
29908,HERC3,NADK2,0.538384401290823
29909,A430035B10RIK,NADK2,0.508074884194102
29910,PLEKHB1,NADK2,0.609171418692167
29911,FAM57B,NADK2,0.678286836190262
29912,DRD4,NADK2,0.673920690355804
29913,CRX,NADK2,0.680384036453904
29914,PPM1N,NADK2,0.511545618607168
29915,RGS9BP,NADK2,0.534326715470969
29916,LDHA,NADK2,0.574171804576241
29917,GRTP1,NADK2,0.517301819799061
29918,GRK1,NADK2,0.567234425742014
29919,CERS4,NADK2,0.517440350609999
29920,WDR17,NADK2,0.593949115050334
29921,MARCH1,NADK2,0.544462778827268
29922,NXNL1,NADK2,0.6536982112118
29923,RTBDN,NADK2,0.646613344567081
29924,CNGB1,NADK2,0.676185922121229
29925,PCBP4,NADK2,0.53091836707959
29926,GNAT1,NADK2,0.68067402855505
29927,TMA7,NADK2,0.657127195991896
29928,KLHL18,NADK2,0.551836419026141
29929,NR2E3,NADK2,0.712928195220785
29930,SLC24A1,NADK2,0.686515360279528
29931,GM514,NADK2,0.517861587475485
29932,IMPG1,NADK2,0.619264397922707
29933,ELOVL4,NADK2,0.644854193486288
29934,NT5E,NADK2,0.550702447014587
29935,RS1,NADK2,0.718921081463006
29936,DMD,NADK2,0.60770095828583
29937,ATXN7L3B,KIF21A,0.501332121892113
29938,ATP5B,KIF21A,0.505772238685653
29939,SERINC1,KIF21A,0.520028809427705
29940,ZWINT,KIF21A,0.545122131998214
29941,NSF,KIF21A,0.50883388205708
29942,MDH1,KIF21A,0.530609229686112
29943,SKP1A,KIF21A,0.520208975314239
29944,UBB,KIF21A,0.506737098573542
29945,PAFAH1B1,KIF21A,0.536919634098273
29946,DYNLL2,KIF21A,0.548977003085384
29947,MEG3,KIF21A,0.502502181137738
29948,KLC1,KIF21A,0.562261619574197
29949,YWHAQ,KIF21A,0.506994681121782
29950,RTN1,KIF21A,0.529312627021525
29951,TUBB2A,KIF21A,0.536061008395267
29952,MAP1B,KIF21A,0.547080897581236
29953,NEFL,KIF21A,0.531457641340673
29954,YWHAZ,KIF21A,0.537371420089697
29955,KIF21A,KIF21A,1
29956,TUBA1B,KIF21A,0.526323343591129
29957,TUBA1A,KIF21A,0.529437271618157
29958,DNM1L,KIF21A,0.511861998875722
29959,ATP6V1A,KIF21A,0.517066311167177
29960,TTC3,KIF21A,0.576520821365002
29961,TUBB5,KIF21A,0.513886357893031
29962,HSP90AB1,KIF21A,0.507986098095759
29963,CALM2,KIF21A,0.574748954807695
29964,REEP5,KIF21A,0.502300566443416
29965,ATP5A1,KIF21A,0.517390348450606
29966,INA,KIF21A,0.552226741292319
29967,PDCD4,KIF21A,0.500474698433269
29968,RTN3,KIF21A,0.549042875321852
29969,KIFAP3,KIF21A,0.529017991225956
29970,ATP1B1,KIF21A,0.520222475361114
29971,SCG5,KIF21A,0.533519818324452
29972,SNAP25,KIF21A,0.550060500102214
29973,NAPB,KIF21A,0.548424519338406
29974,YWHAB,KIF21A,0.57823120022643
29975,VAPB,KIF21A,0.501080807455282
29976,STMN3,KIF21A,0.555575043561059
29977,ATP5G3,KIF21A,0.507985790154818
29978,ATP5F1,KIF21A,0.505075860315264
29979,STMN2,KIF21A,0.513209564395786
29980,SYT11,KIF21A,0.509313166140063
29981,ATPIF1,KIF21A,0.550963008925527
29982,ACOT7,KIF21A,0.509864059852038
29983,YWHAH,KIF21A,0.548055333406134
29984,NSG1,KIF21A,0.527284074642076
29985,UCHL1,KIF21A,0.512261309952196
29986,ATP6V1E1,KIF21A,0.502439434335722
29987,ENO2,KIF21A,0.568171474284159
29988,TPI1,KIF21A,0.525203302335824
29989,GABARAPL1,KIF21A,0.537117750441149
29990,LDHB,KIF21A,0.50334915822226
29991,NAP1L5,KIF21A,0.501135374657153
29992,RAB6A,KIF21A,0.549258413897435
29993,ALDOA,KIF21A,0.530226054881317
29994,CEND1,KIF21A,0.545197506674873
29995,CALM3,KIF21A,0.531091166662059
29996,ATP1A3,KIF21A,0.544404267721961
29997,SNRPN,KIF21A,0.558850388149226
29998,TCF25,KIF21A,0.570613485673058
29999,SLC25A4,KIF21A,0.566604855343937
30000,RAB3A,KIF21A,0.544037459201225
30001,SCOC,KIF21A,0.519309309321688
30002,RAB6B,KIF21A,0.579593257388317
30003,HSPA8,KIF21A,0.521737460351474
30004,COX7A2,KIF21A,0.521127466644978
30005,COX7B,KIF21A,0.522443457287169
30006,GDI1,KIF21A,0.504067348034689
30007,SERINC1,CNTN1,0.507668259520102
30008,PSAP,CNTN1,0.51612418725109
30009,ZWINT,CNTN1,0.524553931937484
30010,RTN1,CNTN1,0.575283193191625
30011,TUBB2A,CNTN1,0.52976705947885
30012,NEFL,CNTN1,0.569875228694025
30013,YWHAZ,CNTN1,0.500460915681478
30014,CNTN1,CNTN1,1
30015,TUBA1A,CNTN1,0.502979119291878
30016,APP,CNTN1,0.539263538865742
30017,TTC3,CNTN1,0.529000058453144
30018,CALM2,CNTN1,0.523756038534719
30019,REEP5,CNTN1,0.511996744045946
30020,PCDHA2,CNTN1,0.526731089609552
30021,INA,CNTN1,0.563805483604483
30022,PDCD4,CNTN1,0.538951326049992
30023,RTN3,CNTN1,0.571600155573464
30024,YWHAB,CNTN1,0.540765059897146
30025,STMN3,CNTN1,0.565814987119718
30026,OLFM1,CNTN1,0.505643668393104
30027,STMN2,CNTN1,0.58656775654186
30028,SYT11,CNTN1,0.509966994693694
30029,ATPIF1,CNTN1,0.516995098110535
30030,ACOT7,CNTN1,0.521966604932472
30031,YWHAH,CNTN1,0.581715816040801
30032,NSG1,CNTN1,0.532118745739464
30033,CDK14,CNTN1,0.51034065729566
30034,UCHL1,CNTN1,0.548359333782586
30035,ENO2,CNTN1,0.519517946728755
30036,RAB6A,CNTN1,0.553981737724597
30037,CEND1,CNTN1,0.517125827017578
30038,RAB6B,CNTN1,0.548074875255304
30039,TMOD2,CNTN1,0.512062804406212
30040,YAF2,YAF2,1
30041,UBB,ZCRB1,0.501385562703526
30042,ZCRB1,ZCRB1,1
30043,TWF1,TWF1,1
30044,ARID2,ARID2,1
30045,SCAF11,SCAF11,1
30046,SLC38A1,SLC38A1,1
30047,RPAP3,RPAP3,1
30048,CCNT1,CCNT1,1
30049,DDX23,DDX23,1
30050,ATXN7L3B,TUBA1B,0.529921189364644
30051,DCTN2,TUBA1B,0.556037782741664
30052,ATP5B,TUBA1B,0.647704692754748
30053,SOGA3,TUBA1B,0.50708604200599
30054,TSPYL4,TUBA1B,0.541476038179351
30055,SERINC1,TUBA1B,0.638367848758131
30056,PSAP,TUBA1B,0.668332317656272
30057,CISD1,TUBA1B,0.584013807979643
30058,ZWINT,TUBA1B,0.697008899697596
30059,PCMT1,TUBA1B,0.595888784220454
30060,RRP1,TUBA1B,0.609102409509202
30061,ATP5D,TUBA1B,0.541671006072127
30062,UQCR11,TUBA1B,0.601919074899606
30063,SLC25A3,TUBA1B,0.576172770966321
30064,NDUFA12,TUBA1B,0.516881705330675
30065,ATP6V0A1,TUBA1B,0.53386321626789
30066,NSF,TUBA1B,0.533460315936953
30067,PSMC5,TUBA1B,0.506561770614326
30068,PRKAR1A,TUBA1B,0.589701309306582
30069,ATP5H,TUBA1B,0.585789835517794
30070,WBP2,TUBA1B,0.566170899992362
30071,ANAPC11,TUBA1B,0.52399747502014
30072,NARF,TUBA1B,0.561373306670315
30073,ACTR2,TUBA1B,0.501908742798865
30074,RAB1,TUBA1B,0.573812744180457
30075,MDH1,TUBA1B,0.63890218373784
30076,RTN4,TUBA1B,0.561013935563748
30077,SPTBN1,TUBA1B,0.508869680399137
30078,NSG2,TUBA1B,0.567292323963048
30079,UQCR10,TUBA1B,0.608029609889259
30080,SQSTM1,TUBA1B,0.558201488777116
30081,CANX,TUBA1B,0.573805420359886
30082,SKP1A,TUBA1B,0.653365743531346
30083,VDAC1,TUBA1B,0.61889412048159
30084,UQCRQ,TUBA1B,0.588628286606897
30085,KIF3A,TUBA1B,0.53963028478536
30086,HINT1,TUBA1B,0.648641512944425
30087,RNF187,TUBA1B,0.577071314350307
30088,ARF1,TUBA1B,0.518708229429418
30089,UBB,TUBA1B,0.669868366675959
30090,GABARAP,TUBA1B,0.516660481136017
30091,PAFAH1B1,TUBA1B,0.655054695471399
30092,AP2B1,TUBA1B,0.50634892380872
30093,CLTC,TUBA1B,0.551333239719023
30094,TRIM37,TUBA1B,0.580323813625178
30095,DYNLL2,TUBA1B,0.657054170345813
30096,ATP5G1,TUBA1B,0.549595583169793
30097,NFE2L1,TUBA1B,0.568447893693982
30098,THRA,TUBA1B,0.502038613150114
30099,PSMC1,TUBA1B,0.501984121309829
30100,CHGA,TUBA1B,0.522179944402307
30101,KLC1,TUBA1B,0.63959381863596
30102,2010107E04RIK,TUBA1B,0.518645742445905
30103,VSNL1,TUBA1B,0.612011303920469
30104,YWHAQ,TUBA1B,0.646510835001693
30105,MYT1L,TUBA1B,0.548039537867084
30106,CFL2,TUBA1B,0.60154233035677
30107,FKBP3,TUBA1B,0.606183327641405
30108,RTN1,TUBA1B,0.670444065594953
30109,ATP6V1D,TUBA1B,0.529049813125891
30110,PSMA2,TUBA1B,0.547430534896902
30111,UQCRFS1,TUBA1B,0.527891525662688
30112,TUBB2A,TUBA1B,0.709960289195302
30113,UQCRB,TUBA1B,0.512734666611064
30114,NDUFS6,TUBA1B,0.542186909785062
30115,MAP1B,TUBA1B,0.626014607189943
30116,GHITM,TUBA1B,0.627977368698566
30117,DAD1,TUBA1B,0.505753095377
30118,PSMB5,TUBA1B,0.504563806251055
30119,NEDD8,TUBA1B,0.573513720246872
30120,CTSB,TUBA1B,0.571492097072669
30121,DPYSL2,TUBA1B,0.505388035282288
30122,NEFL,TUBA1B,0.658249713810678
30123,SUCLA2,TUBA1B,0.527376430922135
30124,BASP1,TUBA1B,0.59956599226267
30125,COX6C,TUBA1B,0.552725452766567
30126,YWHAZ,TUBA1B,0.655386525331685
30127,ATP6V1C1,TUBA1B,0.547437335453999
30128,OXCT1,TUBA1B,0.507983866957434
30129,GM10250,TUBA1B,0.565662135225523
30130,NDUFB9,TUBA1B,0.543082832869979
30131,CBX6,TUBA1B,0.505826577874033
30132,ST13,TUBA1B,0.517568813289552
30133,ACO2,TUBA1B,0.527159641083697
30134,SMDT1,TUBA1B,0.548777135309695
30135,NDUFA6,TUBA1B,0.592361343940256
30136,ATXN10,TUBA1B,0.609022083643786
30137,KIF21A,TUBA1B,0.526323343591129
30138,TUBA1B,TUBA1B,1
30139,TUBA1A,TUBA1B,0.748237108574056
30140,2900011O08RIK,TUBA1B,0.515395668309382
30141,DNM1L,TUBA1B,0.616789434171711
30142,MAPK1,TUBA1B,0.501346554983647
30143,AP2M1,TUBA1B,0.520973040623141
30144,2510009E07RIK,TUBA1B,0.501796167498608
30145,EIF4A2,TUBA1B,0.574350515280412
30146,NDUFB4,TUBA1B,0.514966831774164
30147,LRRC58,TUBA1B,0.527539056346548
30148,GSK3B,TUBA1B,0.508217312279888
30149,ATP6V1A,TUBA1B,0.577591223319099
30150,TAGLN3,TUBA1B,0.574831531907177
30151,TOMM70A,TUBA1B,0.500201401428417
30152,ATP5J,TUBA1B,0.585082468034766
30153,APP,TUBA1B,0.553516139054377
30154,SOD1,TUBA1B,0.596220387568971
30155,ATP5O,TUBA1B,0.571477589993468
30156,TTC3,TUBA1B,0.600759455109952
30157,SOD2,TUBA1B,0.500990807162244
30158,PSMB1,TUBA1B,0.5437284524518
30159,PPP2R1A,TUBA1B,0.588742111298803
30160,HCFC1R1,TUBA1B,0.569468874202423
30161,TCEB2,TUBA1B,0.556181675296912
30162,UQCC2,TUBA1B,0.561557664327116
30163,NDUFV3,TUBA1B,0.502416917445748
30164,ATP6V1G2,TUBA1B,0.559765740124838
30165,TUBB5,TUBA1B,0.721054394303629
30166,ENPP5,TUBA1B,0.544835315613259
30167,HSP90AB1,TUBA1B,0.660256987425683
30168,NDUFA11,TUBA1B,0.574384064517449
30169,PJA2,TUBA1B,0.55700865984498
30170,NDUFV2,TUBA1B,0.51521157974956
30171,EPB4.1L3,TUBA1B,0.567055248069354
30172,MYL12B,TUBA1B,0.6481944397881
30173,CALM2,TUBA1B,0.699572164486016
30174,OSBPL1A,TUBA1B,0.568580888743453
30175,REEP5,TUBA1B,0.647204523078747
30176,PAIP2,TUBA1B,0.554005284816555
30177,NDUFA2,TUBA1B,0.526495049367254
30178,PCDHA2,TUBA1B,0.517665974156469
30179,RNF14,TUBA1B,0.538972696318308
30180,NARS,TUBA1B,0.575788441824265
30181,ATP5A1,TUBA1B,0.650690185737391
30182,ZFAND5,TUBA1B,0.537573479595849
30183,GOT1,TUBA1B,0.592166955701839
30184,NDUFB8,TUBA1B,0.549420699122042
30185,INA,TUBA1B,0.664507515396363
